Date,Open,High,Low,Close,Volume
2024-08-28 00:00:00+00:00,59634.77734375,59634.77734375,58966.78515625,59363.85546875,1096884224
2024-08-28 04:00:00+00:00,58616.234375,59642.328125,58616.234375,59599.23046875,1408253952
2024-08-28 08:00:00+00:00,59956.0703125,60199.6875,58579.80078125,58631.05859375,2045857792
2024-08-28 12:00:00+00:00,59007.1484375,60143.35546875,58507.59765625,59945.23828125,176193536
2024-08-28 16:00:00+00:00,59155.9140625,59822.64453125,57913.9921875,59013.67578125,4344246272
2024-08-28 20:00:00+00:00,59027.46875,59522.9453125,58889.1171875,58903.37109375,1529135104
2024-08-29 00:00:00+00:00,59163.234375,59311.53125,58941.50390625,59030.64453125,0
2024-08-29 04:00:00+00:00,59599.828125,59741.38671875,59116.5703125,59157.7734375,287612928
2024-08-29 08:00:00+00:00,60135.0078125,60465.23046875,59396.78125,59600.125,839774208
2024-08-29 12:00:00+00:00,60816.8828125,61128.07421875,60030.33984375,60106.28515625,1181700096
2024-08-29 16:00:00+00:00,59216.83984375,60965.78125,58965.5625,60806.51171875,1436403712
2024-08-29 20:00:00+00:00,59388.6015625,59635.39453125,58888.50390625,59284.7109375,467099648
2024-08-30 00:00:00+00:00,59069.96875,59472.11328125,58924.578125,59374.44140625,548814848
2024-08-30 04:00:00+00:00,59316.0,59576.765625,58707.625,59047.49609375,837431296
2024-08-30 08:00:00+00:00,59398.61328125,59656.2578125,59304.25390625,59309.1171875,179884032
2024-08-30 12:00:00+00:00,58034.6484375,59823.2109375,58020.82421875,59401.74609375,2531307520
2024-08-30 16:00:00+00:00,58793.48046875,59347.32421875,57925.1953125,58088.8515625,1214779392
2024-08-30 20:00:00+00:00,59119.4765625,59267.7421875,58742.90625,58742.90625,0
2024-08-31 00:00:00+00:00,59232.58203125,59419.83984375,59100.74609375,59119.34765625,130541568
2024-08-31 04:00:00+00:00,59101.87890625,59337.68359375,59074.13671875,59228.734375,0
2024-08-31 08:00:00+00:00,59117.01171875,59171.84375,58852.76171875,59094.55078125,0
2024-08-31 12:00:00+00:00,58999.04296875,59229.84375,58926.3515625,59116.64453125,0
2024-08-31 16:00:00+00:00,58858.3046875,59127.41796875,58779.34375,59009.1328125,0
2024-08-31 20:00:00+00:00,58969.80078125,59126.9921875,58798.7578125,58864.4609375,0
2024-09-01 00:00:00+00:00,58521.00390625,59042.515625,58308.25,58966.2734375,1136892928
2024-09-01 04:00:00+00:00,58431.32421875,58592.1953125,57811.04296875,58516.03515625,2071561216
2024-09-01 08:00:00+00:00,58211.90625,58496.890625,57860.7265625,58456.74609375,1073007616
2024-09-01 12:00:00+00:00,58180.9140625,58334.39453125,57488.2578125,58215.12109375,3629188096
2024-09-01 16:00:00+00:00,58474.84765625,58736.03125,57893.5390625,58197.78515625,1368913920
2024-09-01 20:00:00+00:00,57326.96875,58612.1171875,57268.40625,58507.05078125,3071170560
2024-09-02 00:00:00+00:00,57726.29296875,57746.70703125,57266.89453125,57315.91015625,2352951296
2024-09-02 04:00:00+00:00,57530.3203125,57903.03515625,57404.03515625,57733.9453125,373319680
2024-09-02 08:00:00+00:00,58418.4765625,58660.30078125,57534.3125,57534.3125,2620448768
2024-09-02 12:00:00+00:00,58551.1015625,58758.390625,58103.203125,58417.890625,20936704
2024-09-02 16:00:00+00:00,58443.62109375,58646.24609375,58311.453125,58533.5078125,222404608
2024-09-02 20:00:00+00:00,59106.19140625,59349.109375,58407.20703125,58441.97265625,1463377920
2024-09-03 00:00:00+00:00,59096.51953125,59781.046875,59064.97265625,59140.20703125,268021760
2024-09-03 04:00:00+00:00,59112.75,59253.91015625,58889.17578125,59101.57421875,142262272
2024-09-03 08:00:00+00:00,59051.015625,59168.9375,58741.890625,59101.9609375,0
2024-09-03 12:00:00+00:00,57679.83984375,59314.33984375,57593.9140625,59056.5390625,3278172160
2024-09-03 16:00:00+00:00,58018.109375,58220.8125,57597.7578125,57730.58984375,1572184064
2024-09-03 20:00:00+00:00,57430.34765625,58202.421875,57430.34765625,58065.7109375,158388224
2024-09-04 00:00:00+00:00,56647.53515625,57894.45703125,55676.51953125,57472.953125,4805173248
2024-09-04 04:00:00+00:00,56739.92578125,56826.94140625,56196.375,56643.5234375,1780078592
2024-09-04 08:00:00+00:00,56588.25390625,56883.828125,56460.8359375,56739.44921875,503992320
2024-09-04 12:00:00+00:00,58139.38671875,58139.38671875,56274.61328125,56562.390625,2102511616
